Image_Name,Status,Timestamp
Anomaly_026vIf.jpg,Anomaly,09/06/2025 16:32:41
Anomaly_04y5Jo.jpg,Anomaly,09/06/2025 16:33:13
Anomaly_0935vO.jpg,Anomaly,09/06/2025 16:33:45
Anomaly_0BgYsO.jpg,Anomaly,09/06/2025 16:34:17
Anomaly_0DoeNa.jpg,Anomaly,09/06/2025 16:34:49
Anomaly_0fQQ0i.jpg,Anomaly,09/06/2025 16:35:21
Anomaly_0iPNwU.jpg,Anomaly,09/06/2025 16:35:53
Anomaly_0JFNZp.jpg,Anomaly,09/06/2025 16:36:25
Anomaly_0NtKa1.jpg,Anomaly,09/06/2025 16:36:57
Anomaly_0nzdcY.jpg,Anomaly,09/06/2025 16:37:29
Anomaly_0pJs4w.jpg,Anomaly,09/06/2025 16:38:02
Anomaly_0pyARu.jpg,Anomaly,09/06/2025 16:38:34
Anomaly_0qOJsa.jpg,Anomaly,09/06/2025 16:39:06
Anomaly_0sCIx7.jpg,Anomaly,09/06/2025 16:39:38
Anomaly_0zDL02.jpg,Anomaly,09/06/2025 16:40:10
Anomaly_148dvR.jpg,Anomaly,09/06/2025 16:40:42
Anomaly_19PLvS.jpg,Anomaly,09/06/2025 16:41:14
Anomaly_19UJk8.jpg,Anomaly,09/06/2025 16:41:46
Anomaly_1bbpC9.jpg,Anomaly,09/06/2025 16:42:18
Anomaly_1BLLPp.jpg,Anomaly,09/06/2025 16:42:50
Anomaly_1bqM2U.jpg,Anomaly,09/06/2025 16:43:23
Anomaly_1GJaw2.jpg,Anomaly,09/06/2025 16:43:55
Anomaly_1P5uvK.jpg,Anomaly,09/06/2025 16:44:27
Anomaly_1pqz5E.jpg,Anomaly,09/06/2025 16:44:59
Anomaly_1qsKrs.jpg,Anomaly,09/06/2025 16:45:31
Anomaly_1SJqzd.jpg,Anomaly,10/06/2025 11:25:07
Anomaly_1TPBKp.jpg,Anomaly,10/06/2025 11:25:39
Anomaly_1uJgu1.jpg,Anomaly,10/06/2025 11:26:11
Anomaly_1Z0I6L.jpg,Anomaly,10/06/2025 11:26:43
Anomaly_20mNPr.jpg,Anomaly,10/06/2025 11:27:15
Anomaly_21Q9ye.jpg,Anomaly,10/06/2025 11:27:48
Anomaly_24UFXf.jpg,Anomaly,10/06/2025 11:28:20
Anomaly_2599Ic.jpg,Anomaly,10/06/2025 11:28:52
Anomaly_25PyDh.jpg,Anomaly,10/06/2025 11:29:24
Anomaly_2apnuV.jpg,Anomaly,10/06/2025 11:29:56
Anomaly_2FIvu3.jpg,Anomaly,10/06/2025 11:30:28
Anomaly_2GPii9.jpg,Anomaly,10/06/2025 11:31:00
Anomaly_2Hq9OS.jpg,Anomaly,10/06/2025 11:31:32
Anomaly_2j7jcT.jpg,Anomaly,10/06/2025 11:32:04
Anomaly_2n7d6W.jpg,Anomaly,10/06/2025 11:32:36
Anomaly_2nlhzd.jpg,Anomaly,10/06/2025 14:27:45
Anomaly_2PAITj.jpg,Anomaly,10/06/2025 14:28:17
Anomaly_2t1asz.jpg,Anomaly,10/06/2025 14:28:49
Anomaly_2VLJBp.jpg,Anomaly,10/06/2025 14:29:21
Anomaly_2wqBJ5.jpg,Anomaly,10/06/2025 14:29:53
Anomaly_2zqJou.jpg,Anomaly,10/06/2025 14:30:25
Anomaly_316zBI.jpg,Anomaly,10/06/2025 14:30:57
Anomaly_37OaAx.jpg,Anomaly,10/06/2025 14:31:29
Anomaly_3F9tUm.jpg,Anomaly,10/06/2025 14:32:01
Anomaly_3fe2sv.jpg,Anomaly,10/06/2025 14:32:33
Anomaly_3HNpeO.jpg,Anomaly,10/06/2025 14:33:06
Anomaly_3IZMVY.jpg,Anomaly,10/06/2025 14:33:38
Anomaly_3jSKG3.jpg,Anomaly,10/06/2025 14:34:10
Anomaly_3Jykau.jpg,Anomaly,10/06/2025 14:34:42
Anomaly_3KvjIs.jpg,Anomaly,10/06/2025 14:35:14
Anomaly_3MMlMa.jpg,Anomaly,10/06/2025 14:35:46
Anomaly_3P143i.jpg,Anomaly,10/06/2025 14:36:18
Anomaly_3QpBU7.jpg,Anomaly,10/06/2025 14:36:50
Anomaly_3vb345.jpg,Anomaly,10/06/2025 14:37:22
Anomaly_3X1e4x.jpg,Anomaly,10/06/2025 14:37:54
Anomaly_3xnVHm.jpg,Anomaly,10/06/2025 14:38:27
Anomaly_43pbPS.jpg,Anomaly,10/06/2025 14:38:59
Anomaly_44gfDZ.jpg,Anomaly,10/06/2025 14:39:31
Anomaly_47zSed.jpg,Anomaly,10/06/2025 14:40:03
Anomaly_49aV0W.jpg,Anomaly,10/06/2025 14:40:35
Anomaly_49dvBr.jpg,Anomaly,10/06/2025 14:41:07
